,Symbol,Close
79,AAPL,41.05500030517578
80,AAPL,40.58000183105469
81,AAPL,41.31499862670898
82,AAPL,42.275001525878906
83,AAPL,44.14250183105469
84,AAPL,44.22249984741211
85,AAPL,45.95750045776367
86,AAPL,46.290000915527344
87,AAPL,46.51250076293945
88,AAPL,46.84000015258789
89,AAPL,47.5099983215332
90,AAPL,47.147499084472656
91,AAPL,47.03749847412109
92,AAPL,46.61000061035156
93,AAPL,47.04499816894531
94,AAPL,46.747501373291016
95,AAPL,46.57749938964844
96,AAPL,46.907501220703125
97,AAPL,46.790000915527344
98,AAPL,47.09000015258789
99,AAPL,47.03749847412109
100,AAPL,47.14500045776367
101,AAPL,46.97499847412109
102,AAPL,46.875
103,AAPL,46.71749877929688
104,AAPL,47.560001373291016
105,AAPL,47.95750045776367
106,AAPL,48.32749938964844
107,AAPL,48.494998931884766
108,AAPL,48.3650016784668
109,AAPL,47.92499923706055
110,AAPL,47.807498931884766
111,AAPL,48.06999969482422
112,AAPL,47.67499923706055
113,AAPL,47.70000076293945
114,AAPL,47.209999084472656
115,AAPL,47.185001373291016
116,AAPL,46.42250061035156
117,AAPL,46.625
118,AAPL,46.3650016784668
119,AAPL,46.22999954223633
120,AAPL,45.54249954223633
121,AAPL,46.10749816894531
122,AAPL,46.040000915527344
123,AAPL,46.375
124,AAPL,46.27750015258789
125,AAPL,46.79499816894531
126,AAPL,45.97999954223633
127,AAPL,46.34999847412109
128,AAPL,46.99250030517578
129,AAPL,47.64500045776367
130,AAPL,47.587501525878906
131,AAPL,46.970001220703125
132,AAPL,47.75749969482422
133,AAPL,47.83250045776367
134,AAPL,47.727500915527344
135,AAPL,47.86249923706055
136,AAPL,47.59999847412109
137,AAPL,47.970001220703125
138,AAPL,47.86000061035156
139,AAPL,47.90250015258789
140,AAPL,48.25
141,AAPL,48.70500183105469
142,AAPL,48.5525016784668
143,AAPL,47.744998931884766
144,AAPL,47.477500915527344
145,AAPL,47.5724983215332
146,AAPL,50.375
147,AAPL,51.84749984741211
148,AAPL,51.997501373291016
149,AAPL,52.26750183105469
150,AAPL,51.77750015258789
151,AAPL,51.8125
152,AAPL,52.220001220703125
153,AAPL,51.88249969482422
154,AAPL,52.21749877929688
155,AAPL,52.4375
156,AAPL,52.560001373291016
157,AAPL,53.33000183105469
158,AAPL,54.39500045776367
159,AAPL,53.8650016784668
160,AAPL,53.7599983215332
161,AAPL,53.76250076293945
162,AAPL,53.872501373291016
163,AAPL,54.040000915527344
164,AAPL,54.48500061035156
165,AAPL,54.92499923706055
166,AAPL,55.744998931884766
167,AAPL,56.25749969482422
168,AAPL,56.907501220703125
169,AAPL,57.09000015258789
170,AAPL,56.71749877929688
171,AAPL,55.775001525878906
172,AAPL,55.32500076293945
173,AAPL,54.58250045776367
174,AAPL,55.962501525878906
175,AAPL,55.26750183105469
176,AAPL,56.602500915527344
177,AAPL,55.959999084472656
178,AAPL,54.470001220703125
179,AAPL,54.560001373291016
180,AAPL,54.59249877929688
181,AAPL,55.00749969482422
182,AAPL,54.415000915527344
183,AAPL,55.1974983215332
184,AAPL,55.54750061035156
185,AAPL,55.10499954223633
186,AAPL,56.23749923706055
187,AAPL,56.435001373291016
188,AAPL,56.81499862670898
189,AAPL,57.31999969482422
190,AAPL,58.01750183105469
191,AAPL,56.997501373291016
192,AAPL,56.0724983215332
193,AAPL,55.942501068115234
194,AAPL,56.71749877929688
195,AAPL,54.09000015258789
196,AAPL,53.61249923706055
197,AAPL,55.52750015258789
198,AAPL,54.34000015258789
199,AAPL,55.53749847412109
200,AAPL,55.29750061035156
201,AAPL,54.005001068115234
202,AAPL,54.82749938964844
203,AAPL,55.16249847412109
204,AAPL,55.682498931884766
205,AAPL,53.772499084472656
206,AAPL,54.95000076293945
207,AAPL,54.07500076293945
208,AAPL,53.060001373291016
209,AAPL,53.32500076293945
210,AAPL,54.71500015258789
211,AAPL,55.55500030517578
212,AAPL,51.869998931884766
213,AAPL,50.397499084472656
214,AAPL,50.942501068115234
215,AAPL,52.48749923706055
216,AAPL,52.122501373291016
217,AAPL,51.11750030517578
218,AAPL,48.54249954223633
219,AAPL,48.057498931884766
220,AAPL,46.70000076293945
221,AAPL,47.852500915527344
222,AAPL,48.38249969482422
223,AAPL,46.46500015258789
224,AAPL,44.244998931884766
225,AAPL,44.19499969482422
226,AAPL,43.0724983215332
227,AAPL,43.65499877929688
228,AAPL,43.560001373291016
229,AAPL,45.23500061035156
230,AAPL,44.88750076293945
231,AAPL,44.64500045776367
232,AAPL,46.20500183105469
233,AAPL,44.17250061035156
234,AAPL,43.68000030517578
235,AAPL,42.122501373291016
236,AAPL,42.400001525878906
237,AAPL,42.157501220703125
238,AAPL,42.275001525878906
239,AAPL,42.73749923706055
240,AAPL,41.369998931884766
241,AAPL,40.98500061035156
242,AAPL,41.51750183105469
243,AAPL,40.22249984741211
244,AAPL,39.20750045776367
245,AAPL,37.682498931884766
246,AAPL,36.70750045776367
247,AAPL,39.29249954223633
248,AAPL,39.03749847412109
249,AAPL,39.057498931884766
250,AAPL,39.435001373291016
251,AAPL,39.47999954223633
252,AAPL,35.54750061035156
253,AAPL,37.06499862670898
254,AAPL,36.98249816894531
255,AAPL,37.6875
256,AAPL,38.32749938964844
257,AAPL,38.45000076293945
258,AAPL,38.0724983215332
259,AAPL,37.5
260,AAPL,38.26750183105469
261,AAPL,38.73500061035156
262,AAPL,38.96500015258789
263,AAPL,39.20500183105469
264,AAPL,38.32500076293945
265,AAPL,38.47999954223633
266,AAPL,38.17499923706055
267,AAPL,39.43999862670898
268,AAPL,39.07500076293945
269,AAPL,38.66999816894531
270,AAPL,41.3125
271,AAPL,41.61000061035156
272,AAPL,41.630001068115234
273,AAPL,42.8125
274,AAPL,43.54499816894531
275,AAPL,43.560001373291016
276,AAPL,42.73500061035156
277,AAPL,42.602500915527344
278,AAPL,42.35749816894531
279,AAPL,42.72249984741211
280,AAPL,42.54499816894531
281,AAPL,42.70000076293945
282,AAPL,42.60499954223633
283,AAPL,42.73249816894531
284,AAPL,43.00749969482422
285,AAPL,42.76499938964844
286,AAPL,43.24250030517578
287,AAPL,43.557498931884766
288,AAPL,43.58250045776367
289,AAPL,43.71749877929688
290,AAPL,43.28749847412109
291,AAPL,43.74250030517578
292,AAPL,43.962501525878906
293,AAPL,43.88249969482422
294,AAPL,43.630001068115234
295,AAPL,43.125
296,AAPL,43.227500915527344
297,AAPL,44.72499847412109
298,AAPL,45.227500915527344
299,AAPL,45.4275016784668
300,AAPL,45.932498931884766
301,AAPL,46.52999877929688
302,AAPL,47.005001068115234
303,AAPL,46.63249969482422
304,AAPL,47.040000915527344
305,AAPL,48.772499084472656
306,AAPL,47.76250076293945
307,AAPL,47.185001373291016
308,AAPL,46.6974983215332
309,AAPL,47.11750030517578
310,AAPL,47.18000030517578
311,AAPL,47.48749923706055
312,AAPL,47.810001373291016
313,AAPL,48.505001068115234
314,AAPL,48.837501525878906
315,AAPL,48.92250061035156
316,AAPL,49.25
317,AAPL,50.025001525878906
318,AAPL,49.875
319,AAPL,50.15499877929688
320,AAPL,49.73749923706055
321,AAPL,49.71749877929688
322,AAPL,49.807498931884766
323,AAPL,49.8125
324,AAPL,50.782501220703125
325,AAPL,50.96500015258789
326,AAPL,51.13249969482422
327,AAPL,51.869998931884766
328,AAPL,51.790000915527344
329,AAPL,51.31999969482422
330,AAPL,51.07500076293945
331,AAPL,51.15250015258789
332,AAPL,50.16749954223633
333,AAPL,52.630001068115234
334,AAPL,52.28749847412109
335,AAPL,52.9375
336,AAPL,52.119998931884766
337,AAPL,50.71500015258789
338,AAPL,50.72499847412109
339,AAPL,50.18000030517578
340,AAPL,49.29499816894531
341,AAPL,46.43000030517578
342,AAPL,47.165000915527344
343,AAPL,47.72999954223633
344,AAPL,47.52000045776367
345,AAPL,47.25
346,AAPL,45.772499084472656
347,AAPL,46.650001525878906
348,AAPL,45.69499969482422
349,AAPL,44.915000915527344
350,AAPL,44.74250030517578
351,AAPL,44.557498931884766
352,AAPL,44.345001220703125
353,AAPL,44.57500076293945
354,AAPL,43.76750183105469
355,AAPL,43.32500076293945
356,AAPL,44.90999984741211
357,AAPL,45.6349983215332
358,AAPL,46.30500030517578
359,AAPL,47.53749847412109
360,AAPL,48.14500045776367
361,AAPL,48.70249938964844
362,AAPL,48.54750061035156
363,AAPL,48.53749847412109
364,AAPL,48.185001373291016
365,AAPL,48.47249984741211
366,AAPL,49.61249923706055
367,AAPL,49.46749877929688
368,AAPL,49.8650016784668
369,AAPL,49.69499969482422
370,AAPL,49.64500045776367
371,AAPL,48.89250183105469
372,AAPL,49.95000076293945
373,AAPL,49.935001373291016
374,AAPL,49.47999954223633
375,AAPL,50.38750076293945
376,AAPL,50.682498931884766
377,AAPL,51.102500915527344
378,AAPL,51.057498931884766
379,AAPL,50.005001068115234
380,AAPL,50.310001373291016
381,AAPL,50.807498931884766
382,AAPL,50.4375
383,AAPL,50.82500076293945
384,AAPL,51.3025016784668
385,AAPL,51.125
386,AAPL,50.837501525878906
387,AAPL,51.415000915527344
388,AAPL,50.647499084472656
389,AAPL,51.80500030517578
390,AAPL,52.209999084472656
391,AAPL,52.16749954223633
392,AAPL,51.755001068115234
393,AAPL,51.935001373291016
394,AAPL,52.41999816894531
395,AAPL,52.19499969482422
396,AAPL,53.2599983215332
397,AAPL,52.10749816894531
398,AAPL,51.005001068115234
399,AAPL,48.334999084472656
400,AAPL,49.25
401,AAPL,49.7599983215332
402,AAPL,50.85749816894531
403,AAPL,50.247501373291016
404,AAPL,50.119998931884766
405,AAPL,52.24250030517578
406,AAPL,50.6875
407,AAPL,50.435001373291016
408,AAPL,51.625
409,AAPL,52.587501525878906
410,AAPL,52.59000015258789
411,AAPL,53.15999984741211
412,AAPL,53.1150016784668
413,AAPL,50.65999984741211
414,AAPL,51.622501373291016
415,AAPL,51.040000915527344
416,AAPL,51.38249969482422
417,AAPL,52.25249862670898
418,AAPL,52.185001373291016
419,AAPL,51.42499923706055
420,AAPL,52.29750061035156
421,AAPL,53.31999969482422
422,AAPL,53.31499862670898
423,AAPL,53.54249954223633
424,AAPL,54.17499923706055
425,AAPL,55.897499084472656
426,AAPL,55.772499084472656
427,AAPL,54.6875
428,AAPL,54.97499847412109
429,AAPL,55.17499923706055
430,AAPL,55.692501068115234
431,AAPL,55.2400016784668
432,AAPL,54.432498931884766
433,AAPL,54.68000030517578
434,AAPL,54.41999816894531
435,AAPL,55.25749969482422
436,AAPL,54.97249984741211
437,AAPL,54.70500183105469
438,AAPL,55.99250030517578
439,AAPL,56.147499084472656
440,AAPL,54.7400016784668
441,AAPL,55.20500183105469
442,AAPL,56.75249862670898
443,AAPL,56.76499938964844
444,AAPL,56.09999847412109
445,AAPL,56.75749969482422
446,AAPL,57.522499084472656
447,AAPL,59.0525016784668
448,AAPL,58.96749877929688
449,AAPL,58.83000183105469
450,AAPL,58.59249877929688
451,AAPL,58.81999969482422
452,AAPL,59.102500915527344
453,AAPL,60.12749862670898
454,AAPL,59.9900016784668
455,AAPL,60.79499816894531
456,AAPL,60.89500045776367
457,AAPL,61.64500045776367
458,AAPL,62.26250076293945
459,AAPL,60.8224983215332
460,AAPL,60.81499862670898
461,AAPL,62.18999862670898
462,AAPL,63.95500183105469
463,AAPL,64.375
464,AAPL,64.28250122070312
465,AAPL,64.30999755859375
466,AAPL,64.85749816894531
467,AAPL,65.03500366210938
468,AAPL,65.55000305175781
469,AAPL,65.48999786376953
470,AAPL,66.11750030517578
471,AAPL,65.66000366210938
472,AAPL,66.44000244140625
473,AAPL,66.7750015258789
474,AAPL,66.57250213623047
475,AAPL,65.79750061035156
476,AAPL,65.50250244140625
477,AAPL,65.44499969482422
478,AAPL,66.59249877929688
479,AAPL,66.07250213623047
480,AAPL,66.95999908447266
481,AAPL,66.8125
482,AAPL,66.04000091552734
483,AAPL,64.86250305175781
484,AAPL,65.43499755859375
485,AAPL,66.3949966430664
486,AAPL,67.67749786376953
487,AAPL,66.7300033569336
488,AAPL,67.12000274658203
489,AAPL,67.69249725341797
490,AAPL,67.86499786376953
491,AAPL,68.7874984741211
492,AAPL,69.96499633789062
493,AAPL,70.10250091552734
494,AAPL,69.93499755859375
495,AAPL,70.00499725341797
496,AAPL,69.86000061035156
497,AAPL,71.0
498,AAPL,71.06749725341797
499,AAPL,72.47750091552734
500,AAPL,72.44999694824219
501,AAPL,72.87999725341797
502,AAPL,73.4124984741211
503,AAPL,75.0875015258789
504,AAPL,74.35749816894531
505,AAPL,74.94999694824219
506,AAPL,74.59750366210938
507,AAPL,75.79750061035156
508,AAPL,77.40750122070312
509,AAPL,77.5824966430664
510,AAPL,79.23999786376953
511,AAPL,78.16999816894531
512,AAPL,77.83499908447266
513,AAPL,78.80999755859375
514,AAPL,79.68250274658203
515,AAPL,79.14250183105469
516,AAPL,79.42500305175781
517,AAPL,79.80750274658203
518,AAPL,79.57749938964844
519,AAPL,77.23750305175781
520,AAPL,79.42250061035156
521,AAPL,81.08499908447266
522,AAPL,80.96749877929688
523,AAPL,77.37750244140625
524,AAPL,77.16500091552734
525,AAPL,79.7125015258789
526,AAPL,80.36250305175781
527,AAPL,81.30249786376953
528,AAPL,80.00749969482422
529,AAPL,80.38749694824219
530,AAPL,79.90249633789062
531,AAPL,81.80000305175781
532,AAPL,81.21749877929688
533,AAPL,81.23750305175781
534,AAPL,79.75
535,AAPL,80.90499877929688
536,AAPL,80.07499694824219
537,AAPL,78.26249694824219
538,AAPL,74.54499816894531
539,AAPL,72.0199966430664
540,AAPL,73.1624984741211
541,AAPL,68.37999725341797
542,AAPL,68.33999633789062
543,AAPL,74.70249938964844
544,AAPL,72.33000183105469
545,AAPL,75.68499755859375
546,AAPL,73.2300033569336
547,AAPL,72.25749969482422
548,AAPL,66.5425033569336
549,AAPL,71.33499908447266
550,AAPL,68.85749816894531
551,AAPL,62.057498931884766
552,AAPL,69.49250030517578
553,AAPL,60.5525016784668
554,AAPL,63.21500015258789
555,AAPL,61.66749954223633
556,AAPL,61.19499969482422
557,AAPL,57.310001373291016
558,AAPL,56.09249877929688
559,AAPL,61.720001220703125
560,AAPL,61.380001068115234
561,AAPL,64.61000061035156
562,AAPL,61.935001373291016
563,AAPL,63.70249938964844
564,AAPL,63.5724983215332
565,AAPL,60.227500915527344
566,AAPL,61.23249816894531
567,AAPL,60.352500915527344
568,AAPL,65.61750030517578
569,AAPL,64.85749816894531
570,AAPL,66.51750183105469
571,AAPL,66.99749755859375
572,AAPL,68.3125
573,AAPL,71.76249694824219
574,AAPL,71.10749816894531
575,AAPL,71.67250061035156
576,AAPL,70.69999694824219
577,AAPL,69.23249816894531
578,AAPL,67.09249877929688
579,AAPL,69.0250015258789
580,AAPL,68.75749969482422
581,AAPL,70.74250030517578
582,AAPL,70.7925033569336
583,AAPL,69.6449966430664
584,AAPL,71.93250274658203
585,AAPL,73.44999694824219
586,AAPL,72.26750183105469
587,AAPL,73.29000091552734
588,AAPL,74.38999938964844
589,AAPL,75.15750122070312
590,AAPL,75.93499755859375
591,AAPL,77.53250122070312
592,AAPL,78.75250244140625
593,AAPL,77.85250091552734
594,AAPL,76.9124984741211
595,AAPL,77.38500213623047
596,AAPL,76.92749786376953
597,AAPL,78.73999786376953
598,AAPL,78.28500366210938
599,AAPL,79.80750274658203
600,AAPL,79.2125015258789
601,AAPL,79.72250366210938
602,AAPL,79.18250274658203
603,AAPL,79.52749633789062
604,AAPL,79.5625
605,AAPL,79.48500061035156
606,AAPL,80.4625015258789
607,AAPL,80.83499908447266
608,AAPL,81.27999877929688
609,AAPL,80.58000183105469
610,AAPL,82.875
611,AAPL,83.36499786376953
612,AAPL,85.99749755859375
613,AAPL,88.20999908447266
614,AAPL,83.9749984741211
615,AAPL,84.69999694824219
616,AAPL,85.74749755859375
617,AAPL,88.0199966430664
618,AAPL,87.89749908447266
619,AAPL,87.93250274658203
620,AAPL,87.43000030517578
621,AAPL,89.71749877929688
622,AAPL,91.63249969482422
623,AAPL,90.01499938964844
624,AAPL,91.20999908447266
625,AAPL,88.40750122070312
626,AAPL,90.44499969482422
627,AAPL,91.1999969482422
628,AAPL,91.02749633789062
629,AAPL,91.02749633789062
630,AAPL,93.4625015258789
631,AAPL,93.17250061035156
632,AAPL,95.34249877929688
633,AAPL,95.75250244140624
634,AAPL,95.91999816894533
635,AAPL,95.47750091552734
636,AAPL,97.05750274658205
637,AAPL,97.7249984741211
638,AAPL,96.52249908447266
639,AAPL,96.32749938964844
640,AAPL,98.35749816894533
641,AAPL,97.0
642,AAPL,97.27249908447266
643,AAPL,92.84500122070312
644,AAPL,92.61499786376952
645,AAPL,94.80999755859376
646,AAPL,93.25250244140624
647,AAPL,95.04000091552734
648,AAPL,96.19000244140624
649,AAPL,106.26000213623048
650,AAPL,108.9375
651,AAPL,109.66500091552734
652,AAPL,110.0625
653,AAPL,113.90249633789062
654,AAPL,111.1125030517578
655,AAPL,112.72750091552734
656,AAPL,109.375
657,AAPL,113.01000213623048
658,AAPL,115.01000213623048
659,AAPL,114.90750122070312
660,AAPL,114.60749816894533
661,AAPL,115.5625
662,AAPL,115.7074966430664
663,AAPL,118.2750015258789
664,AAPL,124.37000274658205
665,AAPL,125.85749816894533
666,AAPL,124.8249969482422
667,AAPL,126.52249908447266
668,AAPL,125.01000213623048
669,AAPL,124.80750274658205
670,AAPL,129.0399932861328
671,AAPL,134.17999267578125
672,AAPL,131.39999389648438
673,AAPL,120.87999725341795
674,AAPL,120.95999908447266
675,AAPL,112.81999969482422
676,AAPL,117.31999969482422
677,AAPL,113.48999786376952
678,AAPL,112.0
679,AAPL,115.36000061035156
680,AAPL,115.54000091552734
681,AAPL,112.12999725341795
682,AAPL,110.33999633789062
683,AAPL,106.83999633789062
684,AAPL,110.08000183105467
685,AAPL,111.80999755859376
686,AAPL,107.12000274658205
687,AAPL,108.22000122070312
688,AAPL,112.27999877929688
689,AAPL,114.95999908447266
690,AAPL,114.08999633789062
691,AAPL,115.80999755859376
692,AAPL,116.79000091552734
693,AAPL,113.0199966430664
694,AAPL,116.5
695,AAPL,113.16000366210938
696,AAPL,115.08000183105467
697,AAPL,114.97000122070312
698,AAPL,116.97000122070312
699,AAPL,124.4000015258789
700,AAPL,121.0999984741211
701,AAPL,121.19000244140624
702,AAPL,120.70999908447266
703,AAPL,119.0199966430664
704,AAPL,115.9800033569336
705,AAPL,117.51000213623048
706,AAPL,116.87000274658205
707,AAPL,115.75
708,AAPL,115.04000091552734
709,AAPL,115.0500030517578
710,AAPL,116.5999984741211
711,AAPL,111.1999969482422
712,AAPL,115.31999969482422
713,AAPL,108.86000061035156
714,AAPL,108.7699966430664
715,AAPL,110.44000244140624
716,AAPL,114.9499969482422
717,AAPL,119.02999877929688
718,AAPL,118.69000244140624
719,AAPL,116.31999969482422
720,AAPL,115.97000122070312
721,AAPL,119.48999786376952
722,AAPL,119.20999908447266
723,AAPL,119.26000213623048
724,AAPL,120.3000030517578
725,AAPL,119.38999938964844
726,AAPL,118.02999877929688
727,AAPL,118.63999938964844
728,AAPL,117.33999633789062
729,AAPL,113.8499984741211
730,AAPL,115.16999816894533
731,AAPL,116.02999877929688
732,AAPL,116.58999633789062
733,AAPL,119.0500030517578
734,AAPL,122.72000122070312
735,AAPL,123.08000183105467
736,AAPL,122.94000244140624
737,AAPL,122.25
738,AAPL,123.75
739,AAPL,124.37999725341795
740,AAPL,121.77999877929688
741,AAPL,123.23999786376952
742,AAPL,122.41000366210938
743,AAPL,121.77999877929688
744,AAPL,127.87999725341795
745,AAPL,127.80999755859376
746,AAPL,128.6999969482422
747,AAPL,126.66000366210938
748,AAPL,128.22999572753906
749,AAPL,131.8800048828125
750,AAPL,130.9600067138672
751,AAPL,131.97000122070312
752,AAPL,136.69000244140625
753,AAPL,134.8699951171875
754,AAPL,133.72000122070312
755,AAPL,132.69000244140625
756,AAPL,129.41000366210938
757,AAPL,131.00999450683594
758,AAPL,126.5999984741211
759,AAPL,130.9199981689453
760,AAPL,132.0500030517578
761,AAPL,128.97999572753906
762,AAPL,128.8000030517578
763,AAPL,130.88999938964844
764,AAPL,128.91000366210938
765,AAPL,127.13999938964844
766,AAPL,127.83000183105467
767,AAPL,132.02999877929688
768,AAPL,136.8699951171875
769,AAPL,139.07000732421875
770,AAPL,142.9199981689453
771,AAPL,143.16000366210938
772,AAPL,142.05999755859375
773,AAPL,137.08999633789062
774,AAPL,131.9600067138672
775,AAPL,134.13999938964844
776,AAPL,134.99000549316406
777,AAPL,133.94000244140625
778,AAPL,137.38999938964844
779,AAPL,136.75999450683594
780,AAPL,136.91000366210938
781,AAPL,136.00999450683594
782,AAPL,135.38999938964844
783,AAPL,135.1300048828125
784,AAPL,135.3699951171875
785,AAPL,133.19000244140625
786,AAPL,130.83999633789062
787,AAPL,129.7100067138672
788,AAPL,129.8699951171875
789,AAPL,126.0
790,AAPL,125.86000061035156
791,AAPL,125.3499984741211
792,AAPL,120.98999786376952
793,AAPL,121.26000213623048
794,AAPL,127.79000091552734
795,AAPL,125.12000274658205
796,AAPL,122.05999755859376
797,AAPL,120.12999725341795
798,AAPL,121.41999816894533
799,AAPL,116.36000061035156
800,AAPL,121.08999633789062
801,AAPL,119.9800033569336
802,AAPL,121.95999908447266
803,AAPL,121.02999877929688
804,AAPL,123.98999786376952
805,AAPL,125.56999969482422
806,AAPL,124.76000213623048
807,AAPL,120.52999877929688
808,AAPL,119.98999786376952
809,AAPL,123.38999938964844
810,AAPL,122.54000091552734
811,AAPL,120.08999633789062
812,AAPL,120.58999633789062
813,AAPL,121.20999908447266
814,AAPL,121.38999938964844
815,AAPL,119.9000015258789
816,AAPL,122.1500015258789
817,AAPL,123.0
818,AAPL,125.9000015258789
819,AAPL,126.20999908447266
820,AAPL,127.9000015258789
821,AAPL,130.36000061035156
822,AAPL,133.0
823,AAPL,131.24000549316406
824,AAPL,134.42999267578125
825,AAPL,132.02999877929688
826,AAPL,134.5
827,AAPL,134.16000366210938
828,AAPL,134.83999633789062
829,AAPL,133.11000061035156
830,AAPL,133.5
831,AAPL,131.94000244140625
832,AAPL,134.32000732421875
833,AAPL,134.72000122070312
834,AAPL,134.38999938964844
835,AAPL,133.5800018310547
836,AAPL,133.47999572753906
837,AAPL,131.4600067138672
838,AAPL,132.5399932861328
839,AAPL,127.8499984741211
840,AAPL,128.10000610351562
841,AAPL,129.74000549316406
842,AAPL,130.2100067138672
843,AAPL,126.8499984741211
844,AAPL,125.91000366210938
845,AAPL,122.7699966430664
846,AAPL,124.97000122070312
847,AAPL,127.4499969482422
848,AAPL,126.2699966430664
849,AAPL,124.8499984741211
850,AAPL,124.69000244140624
851,AAPL,127.30999755859376
852,AAPL,125.43000030517578
853,AAPL,127.0999984741211
854,AAPL,126.9000015258789
855,AAPL,126.8499984741211
856,AAPL,125.27999877929688
857,AAPL,124.61000061035156
858,AAPL,124.27999877929688
859,AAPL,125.05999755859376
860,AAPL,123.54000091552734
861,AAPL,125.88999938964844
862,AAPL,125.9000015258789
863,AAPL,126.73999786376952
864,AAPL,127.12999725341795
865,AAPL,126.11000061035156
866,AAPL,127.3499984741211
867,AAPL,130.47999572753906
868,AAPL,129.63999938964844
869,AAPL,130.14999389648438
870,AAPL,131.7899932861328
871,AAPL,130.4600067138672
872,AAPL,132.3000030517578
873,AAPL,133.97999572753906
874,AAPL,133.6999969482422
875,AAPL,133.41000366210938
876,AAPL,133.11000061035156
877,AAPL,134.77999877929688
878,AAPL,136.3300018310547
879,AAPL,136.9600067138672
880,AAPL,137.27000427246094
881,AAPL,139.9600067138672
882,AAPL,142.02000427246094
883,AAPL,144.57000732421875
884,AAPL,143.24000549316406
885,AAPL,145.11000061035156
886,AAPL,144.5
887,AAPL,145.63999938964844
888,AAPL,149.14999389648438
889,AAPL,148.47999572753906
890,AAPL,146.38999938964844
891,AAPL,142.4499969482422
892,AAPL,146.14999389648438
893,AAPL,145.39999389648438
894,AAPL,146.8000030517578
895,AAPL,148.55999755859375
896,AAPL,148.99000549316406
897,AAPL,146.77000427246094
898,AAPL,144.97999572753906
899,AAPL,145.63999938964844
900,AAPL,145.86000061035156
901,AAPL,145.52000427246094
902,AAPL,147.36000061035156
903,AAPL,146.9499969482422
904,AAPL,147.05999755859375
905,AAPL,146.13999938964844
906,AAPL,146.08999633789062
907,AAPL,145.60000610351562
908,AAPL,145.86000061035156
909,AAPL,148.88999938964844
910,AAPL,149.10000610351562
911,AAPL,151.1199951171875
912,AAPL,150.19000244140625
913,AAPL,146.36000061035156
914,AAPL,146.6999969482422
915,AAPL,148.19000244140625
916,AAPL,149.7100067138672
917,AAPL,149.6199951171875
918,AAPL,148.36000061035156
919,AAPL,147.5399932861328
920,AAPL,148.60000610351562
921,AAPL,153.1199951171875
922,AAPL,151.8300018310547
923,AAPL,152.50999450683594
924,AAPL,153.64999389648438
925,AAPL,154.3000030517578
926,AAPL,156.69000244140625
927,AAPL,155.11000061035156
928,AAPL,154.07000732421875
929,AAPL,148.97000122070312
930,AAPL,149.5500030517578
931,AAPL,148.1199951171875
932,AAPL,149.02999877929688
933,AAPL,148.7899932861328
934,AAPL,146.05999755859375
935,AAPL,142.94000244140625
936,AAPL,143.42999267578125
937,AAPL,145.85000610351562
938,AAPL,146.8300018310547
939,AAPL,146.9199981689453
940,AAPL,145.3699951171875
941,AAPL,141.91000366210938
942,AAPL,142.8300018310547
943,AAPL,141.5
944,AAPL,142.64999389648438
